City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
542,Ust-Kulom,RU,2022-05-28 21:09:28,61.6864,53.6902,48.11,98,25,4.0,Clouds
543,Diego De Almagro,CL,2022-05-28 21:09:28,-26.3667,-70.05,65.17,34,0,6.89,Clear
544,Kirakira,SB,2022-05-28 21:09:28,-10.4544,161.9205,81.68,77,78,2.93,Clouds
545,Naze,JP,2022-05-28 21:09:29,28.3667,129.4833,68.92,91,100,8.93,Rain
546,Shakawe,BW,2022-05-28 21:09:29,-18.3667,21.85,58.06,40,0,4.92,Clear
547,Kalaikunda,IN,2022-05-28 21:09:29,22.35,87.25,89.08,52,78,3.02,Clouds
548,Qui Nhon,VN,2022-05-28 21:09:30,13.7667,109.2333,79.81,74,98,5.01,Clouds
549,Cairns,AU,2022-05-28 21:09:30,-16.9167,145.7667,62.06,100,70,0.0,Clouds
550,Mazagao,BR,2022-05-28 21:09:31,-0.115,-51.2894,84.25,93,50,4.05,Clouds
551,Antofagasta,CL,2022-05-28 21:09:31,-23.65,-70.4,60.08,75,17,6.31,Clouds
552,Sohag,EG,2022-05-28 21:05:06,26.557,31.6948,85.1,19,0,9.89,Clear
553,Daru,PG,2022-05-28 21:09:32,-9.0763,143.2092,78.28,75,98,9.24,Clouds
554,Tonantins,BR,2022-05-28 21:09:32,-2.8731,-67.8022,78.19,94,90,0.74,Clouds
555,Sisimiut,GL,2022-05-28 21:09:32,66.9395,-53.6735,38.08,68,24,12.95,Clouds
556,Mehamn,NO,2022-05-28 21:10:33,71.0357,27.8492,42.71,87,35,13.62,Clouds
557,Wagar,SD,2022-05-28 21:10:33,16.1525,36.2032,91.26,11,0,8.66,Clear
558,Umm Bab,QA,2022-05-28 21:10:33,25.2142,50.8072,82.62,50,0,11.34,Clear
559,Hangu,CN,2022-05-28 21:10:34,39.2489,117.7892,77.04,45,52,17.74,Clouds
560,Seoul,KR,2022-05-28 21:10:34,37.5683,126.9778,63.84,65,3,2.71,Clear
561,Beyneu,KZ,2022-05-28 21:10:35,45.3167,55.2,73.76,21,0,3.89,Clear
562,San Andres,CO,2022-05-28 21:10:35,12.5847,-81.7006,84.22,79,75,4.61,Clouds
563,Rozivka,UA,2022-05-28 21:10:35,46.9385,35.7724,59.47,77,15,6.53,Clouds
564,Pacific Grove,US,2022-05-28 21:10:36,36.6177,-121.9166,73.24,76,0,10.0,Clear
565,Dniprorudne,UA,2022-05-28 21:10:36,47.3817,34.9765,61.86,82,70,8.05,Clouds
566,Alofi,NU,2022-05-28 21:10:36,-19.0595,-169.9187,80.04,80,100,18.7,Clouds
567,Bahia Honda,CU,2022-05-28 21:10:37,22.9036,-83.1592,83.75,64,85,3.31,Rain
568,Tarrafal,CV,2022-05-28 21:10:37,15.2833,-23.7667,75.99,84,80,13.51,Clouds
569,Zhezkazgan,KZ,2022-05-28 21:10:38,47.8043,67.7144,57.42,51,100,9.1,Clouds
570,Gainesville,US,2022-05-28 21:06:03,29.6516,-82.3248,89.78,49,13,1.99,Clouds
571,Seia,PT,2022-05-28 21:10:38,40.4151,-7.7086,64.83,57,3,3.24,Clear
572,Clemson,US,2022-05-28 21:10:38,34.6834,-82.8374,84.07,50,0,3.44,Clear
573,Maralal,KE,2022-05-28 21:10:39,1.0968,36.698,58.06,88,57,7.18,Clouds
574,Rehoboth,NA,2022-05-28 21:10:39,-23.3167,17.0833,57.7,34,0,7.76,Clear
575,Xichang,CN,2022-05-28 21:10:40,27.8964,102.2634,65.23,92,63,0.85,Clouds
576,Santiago,CL,2022-05-28 21:06:57,-33.4569,-70.6483,57.29,59,100,5.75,Haze
577,Korla,CN,2022-05-28 21:10:40,41.7597,86.1469,76.48,31,1,8.39,Clear
578,Zarubino,RU,2022-05-28 21:10:41,42.63,131.0922,51.87,92,99,9.75,Clouds
579,Ketchikan,US,2022-05-28 21:10:41,55.3422,-131.6461,52.27,87,100,9.22,Rain
580,Cartagena,CO,2022-05-28 21:06:19,10.3997,-75.5144,89.22,70,40,6.91,Clouds
581,Bodden Town,KY,2022-05-28 21:10:42,19.2833,-81.25,86.0,73,75,8.05,Clouds
582,Quarai,BR,2022-05-28 21:10:42,-30.3875,-56.4514,60.87,97,100,8.72,Clouds
583,Aquiraz,BR,2022-05-28 21:06:36,-3.9014,-38.3911,77.18,87,14,6.38,Clouds
584,Sukkur,PK,2022-05-28 21:10:43,27.7052,68.8574,89.47,37,0,0.0,Haze
585,Batsfjord,NO,2022-05-28 21:10:43,70.6345,29.7185,44.38,81,100,3.44,Clouds
586,Batagay,RU,2022-05-28 21:10:43,67.6333,134.6333,49.46,47,7,2.51,Clear
587,Koryazhma,RU,2022-05-28 21:10:44,61.3143,47.1691,50.07,96,100,3.24,Clouds
588,Moranbah,AU,2022-05-28 21:10:44,-22.0016,148.0466,59.11,56,1,4.81,Clear
589,Verkhnyaya Maksakovka,RU,2022-05-28 21:10:44,61.635,50.9674,50.02,93,40,2.24,Clouds
590,Hanzhong,CN,2022-05-28 21:06:16,33.0728,107.0303,64.69,77,100,2.46,Clouds
591,Khani,GE,2022-05-28 21:10:45,41.9563,42.9566,51.37,91,43,4.34,Clouds
592,Tommot,RU,2022-05-28 21:10:45,58.9564,126.2925,49.53,91,100,1.21,Clouds
593,Nara,JP,2022-05-28 21:09:58,34.6851,135.8049,67.69,63,100,1.07,Clouds
594,Ouricuri,BR,2022-05-28 21:10:15,-7.8825,-40.0817,74.66,63,65,3.91,Clouds
595,Dezhou,CN,2022-05-28 21:10:46,37.4486,116.2925,75.51,59,30,20.09,Clouds
596,Amapa,BR,2022-05-28 21:10:47,1.0,-52.0,75.18,98,29,3.36,Clouds
597,Odweyne,SO,2022-05-28 21:10:47,9.4092,45.064,75.52,59,42,12.06,Clouds
598,Shingu,JP,2022-05-28 21:10:47,33.7333,135.9833,65.19,60,100,4.72,Clouds
599,Harper,LR,2022-05-28 21:11:48,4.375,-7.7169,79.14,83,9,8.57,Clear
600,Goundam,ML,2022-05-28 21:11:48,16.4145,-3.6708,100.74,15,0,6.04,Clear
601,Sao Felix Do Xingu,BR,2022-05-28 21:11:49,-6.6447,-51.995,79.72,69,70,3.0,Clouds
602,Jinchang,CN,2022-05-28 21:11:49,38.4953,102.1739,62.26,56,86,9.93,Clouds
603,Wajima,JP,2022-05-28 21:11:50,37.4,136.9,64.94,76,0,15.17,Clear
604,Rabo De Peixe,PT,2022-05-28 21:11:50,37.8,-25.5833,60.31,90,40,14.97,Clouds
605,Umtata,ZA,2022-05-28 21:11:50,-31.5889,28.7844,58.66,56,0,5.88,Clear
606,Kitami,JP,2022-05-28 21:09:32,43.8031,143.8908,45.12,97,100,19.3,Clouds
607,Druzhba,UA,2022-05-28 21:11:51,52.0428,33.9453,45.09,91,33,8.72,Clouds
608,Krasne,UA,2022-05-28 21:11:51,49.9145,24.6134,45.46,83,74,7.31,Clouds
609,Wattegama,LK,2022-05-28 21:11:51,6.7989,81.4808,76.05,78,100,7.02,Clouds
610,Nuevo Progreso,MX,2022-05-28 21:11:52,23.1667,-97.95,93.54,50,12,17.07,Clouds
611,Shubarshi,KZ,2022-05-28 21:11:52,48.5872,57.1869,61.57,60,28,6.49,Clouds
612,Otane,NZ,2022-05-28 21:11:52,-39.8833,176.6333,42.01,72,20,0.85,Clouds
613,Bulgan,MN,2022-05-28 21:11:53,48.8125,103.5347,35.62,84,67,3.27,Clouds
614,Indian Head,US,2022-05-28 21:11:53,38.6001,-77.1622,79.29,56,40,9.22,Clouds
615,Oil City,US,2022-05-28 21:11:54,41.4339,-79.7064,70.07,62,100,9.22,Clouds
616,Bachaquero,VE,2022-05-28 21:11:54,9.9694,-71.1494,86.83,64,78,6.71,Clouds
617,Dublin,US,2022-05-28 21:11:54,37.7021,-121.9358,77.25,52,40,17.27,Clouds
618,Damghan,IR,2022-05-28 21:11:55,36.1683,54.348,67.19,28,0,5.35,Clear
619,Debre Tabor,ET,2022-05-28 21:11:55,11.85,38.0167,61.32,32,64,4.97,Clouds
620,Ipueiras,BR,2022-05-28 21:11:56,-7.0333,-40.45,74.91,63,93,7.07,Clouds
621,Mount Gambier,AU,2022-05-28 21:11:56,-37.8333,140.7667,47.43,83,100,2.98,Clouds
622,Meulaboh,ID,2022-05-28 21:11:56,4.1363,96.1285,75.15,87,100,4.65,Clouds
623,Kranuan,TH,2022-05-28 21:11:57,16.7067,103.0788,80.44,82,61,5.44,Rain
624,Ust-Nera,RU,2022-05-28 21:11:57,64.5667,143.2,45.34,80,100,2.62,Clouds
625,Sungaipenuh,ID,2022-05-28 21:11:57,-2.0833,101.3833,63.37,85,100,1.03,Clouds
626,Langsa,ID,2022-05-28 21:11:58,4.4683,97.9683,73.42,94,85,2.98,Clouds
627,Dicabisagan,PH,2022-05-28 21:11:58,17.0818,122.4157,79.07,86,90,5.08,Clouds
628,Libenge,CD,2022-05-28 21:11:58,3.65,18.6333,72.25,86,100,3.29,Clouds
629,Yulara,AU,2022-05-28 21:11:59,-25.2406,130.9889,62.62,68,100,4.0,Clouds
630,Kamenka,RU,2022-05-28 21:11:59,51.3223,42.7678,49.75,93,45,6.93,Clouds
631,Bogorodskoye,RU,2022-05-28 21:11:59,56.55,37.8833,42.64,97,84,7.16,Clouds
632,Touros,BR,2022-05-28 21:12:00,-5.1989,-35.4608,77.94,80,100,6.76,Clouds
633,Maragogi,BR,2022-05-28 21:12:00,-9.0122,-35.2225,73.65,96,100,2.57,Rain
634,Bokajan,IN,2022-05-28 21:12:00,26.0167,93.7833,72.99,83,9,1.95,Clear
635,Cubuk,TR,2022-05-28 21:12:01,40.2386,33.0322,62.06,51,0,1.14,Clear
636,Bahia Blanca,AR,2022-05-28 21:12:01,-38.7196,-62.2724,47.88,49,0,6.64,Clear
637,Ende,ID,2022-05-28 21:12:02,-8.8432,121.6623,75.24,87,18,2.17,Clouds
638,Porto Belo,BR,2022-05-28 21:12:02,-27.1578,-48.5531,70.25,88,100,1.72,Clouds
639,Kjollefjord,NO,2022-05-28 21:12:03,70.9457,27.3465,46.45,77,24,14.34,Clouds
640,Bilibino,RU,2022-05-28 21:12:03,68.0546,166.4372,41.76,50,85,4.65,Clouds
641,Nidzica,PL,2022-05-28 21:12:03,53.3605,20.4275,47.79,97,99,10.49,Clouds
642,Kambove,CD,2022-05-28 21:12:04,-10.8764,26.5969,55.85,64,0,3.71,Clear
643,Dawson Creek,CA,2022-05-28 21:12:04,55.7666,-120.2362,46.04,87,100,16.11,Clouds
644,Jerome,US,2022-05-28 21:12:05,42.7241,-114.5186,63.43,48,20,12.66,Clouds
645,Atar,MR,2022-05-28 21:13:05,20.5169,-13.0499,94.73,20,100,12.71,Clouds
646,Karlstad,SE,2022-05-28 21:13:05,59.3793,13.5036,52.36,46,66,10.36,Clouds
647,Nemuro,JP,2022-05-28 21:13:06,43.3236,145.575,46.0,91,100,13.04,Clouds
648,Cansuje,PH,2022-05-28 21:13:06,9.9231,123.4963,71.33,83,89,2.19,Clouds
649,Nuevo Laredo,MX,2022-05-28 21:12:43,27.4763,-99.5164,98.87,26,0,13.8,Clear
650,Kitui,KE,2022-05-28 21:13:07,-1.367,38.0106,63.9,86,97,6.82,Clouds
651,Navirai,BR,2022-05-28 21:13:07,-23.065,-54.1906,74.28,54,4,3.18,Clear
652,Ridgecrest,US,2022-05-28 21:08:47,35.6225,-117.6709,87.69,19,0,28.77,Clear
653,Marathon,US,2022-05-28 21:13:08,44.9,-89.7668,71.35,74,100,9.22,Clouds
654,Sungurlu,TR,2022-05-28 21:13:08,40.1675,34.3739,65.48,55,17,3.22,Clouds
655,Nizwa,OM,2022-05-28 21:13:08,22.9333,57.5333,87.42,18,0,4.85,Clear
656,Thames,NZ,2022-05-28 21:13:09,-37.1333,175.5333,58.87,82,100,9.46,Clouds
657,Gigmoto,PH,2022-05-28 21:13:10,13.7796,124.39,80.44,81,14,5.84,Clouds
658,Komsomolskiy,UZ,2022-05-28 21:13:10,40.4272,71.7189,57.92,72,40,0.0,Clouds
659,Alice Springs,AU,2022-05-28 21:13:10,-23.7,133.8833,65.75,42,31,12.66,Clouds
660,Phibun Mangsahan,TH,2022-05-28 21:13:11,15.2447,105.2291,75.06,90,56,8.79,Clouds
661,Ratzeburg,DE,2022-05-28 21:13:11,53.7,10.7667,51.15,82,75,6.91,Clouds
662,Muros,ES,2022-05-28 21:13:12,42.7762,-9.0603,67.08,63,0,2.82,Clear
663,Shemonaikha,KZ,2022-05-28 21:13:12,50.6328,81.9056,63.27,64,93,4.09,Rain
664,Sal Rei,CV,2022-05-28 21:13:13,16.1833,-22.9167,72.43,82,11,14.29,Clouds
665,Rosarito,MX,2022-05-28 21:08:33,32.3333,-117.0333,70.63,68,66,11.7,Clouds
666,Benguela,AO,2022-05-28 21:13:13,-12.5763,13.4055,68.99,87,49,4.12,Clouds
667,Vuktyl,RU,2022-05-28 21:13:13,63.8567,57.3094,53.71,95,99,4.27,Rain
668,Carutapera,BR,2022-05-28 21:13:14,-1.195,-46.02,76.46,90,85,3.94,Clouds
669,La Union,PE,2022-05-28 21:13:14,-5.4,-80.75,81.43,43,13,14.92,Clouds
670,Solnechnyy,RU,2022-05-28 21:13:15,50.7214,136.6319,45.05,98,100,2.06,Clouds
671,Greymouth,NZ,2022-05-28 21:13:15,-42.4667,171.2,45.88,85,32,7.94,Clouds
672,Iroquois Falls,CA,2022-05-28 21:13:15,48.7669,-80.6831,60.66,73,100,4.25,Clouds
